,Customer_id,Customer_name,Region_name
3452,5166,"КФХ ""КРЫМ"" РК Красногвардейский",Республика Крым
3453,5167,"ООО ""ЭДЕМ"" РК Симферопольский",Республика Крым
3454,5168,"ООО ""НАДЕЖДА"" РК Белогорский",Республика Крым
3455,5169,"ООО ""ВАЛИКО"" РК Первомайский",Республика Крым
3456,5170,ООО Дортрансервис Теучежский район 107008235,Республика Адыгея
3457,5172,Кудрявцево КФХ Кавказский район 233201151296,Краснодарский край
3458,5173,Агромаркет городской округ Майкоп 105073493,Республика Адыгея
3459,5174,НЭСК АО городской округ Невинномысск 2631802151,Ставропольский край
3460,5175,КФХ Полоцкий Александр Васильевич РК Сакский,Республика Крым
3461,5176,"КФХ ""ТАВРИДА"" РК Черноморский",Республика Крым
